instance_name,source,target,label
berlin52-m5,30,31,0
berlin52-m5,30,2,0
berlin52-m5,31,48,0
berlin52-m5,31,44,1
berlin52-m5,32,42,1
berlin52-m5,32,9,0
berlin52-m5,32,4,0
berlin52-m5,32,24,0
berlin52-m5,33,38,0
berlin52-m5,33,39,0
berlin52-m5,33,37,0
berlin52-m5,33,0,1
berlin52-m5,34,36,1
berlin52-m5,34,39,0
berlin52-m5,34,0,0
berlin52-m5,35,34,0
berlin52-m5,35,48,1
berlin52-m5,35,36,0
berlin52-m5,35,31,0
berlin52-m5,35,0,0
berlin52-m5,36,37,0
berlin52-m5,36,38,0
berlin52-m5,36,4,1
berlin52-m5,36,14,0
berlin52-m5,37,39,1
berlin52-m5,37,23,0
berlin52-m5,37,14,0
berlin52-m5,37,33,0
berlin52-m5,38,35,1
berlin52-m5,38,33,0
berlin52-m5,38,37,0
berlin52-m5,38,4,0
berlin52-m5,39,37,0
berlin52-m5,39,38,1
berlin52-m5,39,34,0
berlin52-m5,40,7,1
berlin52-m5,40,2,0
berlin52-m5,41,20,1
berlin52-m5,41,49,0
berlin52-m5,42,14,1
berlin52-m5,42,3,0
berlin52-m5,42,23,0
berlin52-m5,42,47,0
berlin52-m5,43,0,1
berlin52-m5,43,39,0
berlin52-m5,44,18,1
berlin52-m5,44,40,0
berlin52-m5,44,48,0
berlin52-m5,44,17,0
berlin52-m5,44,21,0
berlin52-m5,44,35,0
berlin52-m5,46,25,1
berlin52-m5,46,26,0
berlin52-m5,47,39,0
berlin52-m5,47,33,1
berlin52-m5,48,0,1
berlin52-m5,49,19,1
berlin52-m5,49,28,0
berlin52-m5,49,29,0
berlin52-m5,49,33,0
berlin52-m5,50,10,1
berlin52-m5,50,24,0
berlin52-m5,50,3,0
berlin52-m5,51,12,0
berlin52-m5,51,13,1
berlin52-m5,51,10,0
berlin52-m5,51,26,0
berlin52-m5,51,25,0
berlin52-m7,0,34,1
berlin52-m7,0,35,1
berlin52-m7,0,43,1
berlin52-m7,1,6,1
berlin52-m7,2,17,0
berlin52-m7,2,18,0
berlin52-m7,2,30,0
berlin52-m7,2,16,1
berlin52-m7,2,21,0
berlin52-m7,2,0,0
berlin52-m7,3,14,0
berlin52-m7,3,4,0
berlin52-m7,3,47,0
berlin52-m7,3,39,0
berlin52-m7,3,38,0
berlin52-m7,4,14,1
berlin52-m7,4,3,0
berlin52-m7,5,14,0
berlin52-m7,5,3,1
berlin52-m7,5,47,0
berlin52-m7,5,39,0
berlin52-m7,5,24,0
berlin52-m7,6,41,1
berlin52-m7,6,16,0
berlin52-m7,7,40,0
berlin52-m7,7,8,1
berlin52-m7,7,44,0
berlin52-m7,7,31,0
berlin52-m7,7,17,0
berlin52-m7,8,9,1
berlin52-m7,8,18,0
berlin52-m7,8,42,0
berlin52-m7,8,48,0
berlin52-m7,9,8,0
berlin52-m7,9,44,1
berlin52-m7,9,31,0
berlin52-m7,10,50,1
berlin52-m7,11,27,0
berlin52-m7,11,24,1
berlin52-m7,12,13,1
berlin52-m7,12,51,0
berlin52-m7,12,11,0
berlin52-m7,13,51,1
berlin52-m7,13,25,0
berlin52-m7,13,10,0
berlin52-m7,13,11,0
berlin52-m7,14,4,0
berlin52-m7,14,5,1
berlin52-m7,14,23,0
berlin52-m7,14,37,0
berlin52-m7,15,19,0
berlin52-m7,15,34,0
berlin52-m7,16,17,1
berlin52-m7,16,18,0
berlin52-m7,16,0,0
berlin52-m7,17,21,1
berlin52-m7,17,31,0
berlin52-m7,17,48,0
berlin52-m7,17,20,0
berlin52-m7,17,22,0
berlin52-m7,18,40,1
berlin52-m7,19,49,1
berlin52-m7,19,29,0
berlin52-m7,19,0,0
berlin52-m7,19,28,0
berlin52-m7,19,21,0
berlin52-m7,20,30,1
berlin52-m7,21,0,1
berlin52-m7,21,31,0
berlin52-m7,21,17,0
berlin52-m7,21,34,0
berlin52-m7,21,22,0
berlin52-m7,22,29,1
berlin52-m7,22,17,0
berlin52-m7,23,47,1
berlin52-m7,23,37,0
berlin52-m7,23,36,0
berlin52-m7,24,23,1
berlin52-m7,25,27,0
berlin52-m7,25,46,1
berlin52-m7,25,12,0
berlin52-m7,25,13,0
berlin52-m7,25,50,0
berlin52-m7,26,25,1
berlin52-m7,26,12,0
berlin52-m7,27,26,1
berlin52-m7,27,11,0
berlin52-m7,28,49,0
berlin52-m7,28,15,1
berlin52-m7,28,22,0
berlin52-m7,28,43,0
berlin52-m7,28,34,0
berlin52-m7,29,22,0
berlin52-m7,29,41,0
berlin52-m7,30,0,1
berlin52-m7,30,20,0
berlin52-m7,30,22,0
berlin52-m7,30,2,0
berlin52-m7,30,49,0
berlin52-m7,31,0,1
berlin52-m7,31,21,0
berlin52-m7,31,38,0
berlin52-m7,31,33,0
berlin52-m7,31,39,0
berlin52-m7,32,42,1
berlin52-m7,32,24,0
berlin52-m7,33,34,0
berlin52-m7,33,38,0
berlin52-m7,33,43,0
berlin52-m7,33,37,0
berlin52-m7,33,47,0
berlin52-m7,33,0,1
berlin52-m7,34,0,1
berlin52-m7,35,34,0
berlin52-m7,35,33,0
berlin52-m7,35,38,1
berlin52-m7,35,37,0
berlin52-m7,36,33,1
berlin52-m7,37,39,0
berlin52-m7,37,36,0
berlin52-m7,37,47,0
berlin52-m7,37,4,1
berlin52-m7,38,39,1
berlin52-m7,38,48,0
berlin52-m7,39,37,1
berlin52-m7,39,38,0
berlin52-m7,39,33,0
berlin52-m7,40,7,1
berlin52-m7,40,44,0
berlin52-m7,40,9,0
berlin52-m7,41,20,1
berlin52-m7,41,16,0
berlin52-m7,41,30,0
berlin52-m7,42,3,0
berlin52-m7,42,9,0
berlin52-m7,43,34,0
berlin52-m7,43,36,0
berlin52-m7,43,45,1
berlin52-m7,44,31,1
berlin52-m7,44,40,0
berlin52-m7,44,17,0
berlin52-m7,44,35,0
berlin52-m7,45,33,0
berlin52-m7,45,24,0
berlin52-m7,46,25,0
berlin52-m7,46,12,1
berlin52-m7,46,15,0
berlin52-m7,47,23,0
berlin52-m7,47,36,1
berlin52-m7,47,39,0
berlin52-m7,47,38,0
berlin52-m7,48,0,1
berlin52-m7,48,35,0
berlin52-m7,48,21,0
berlin52-m7,49,28,1
berlin52-m7,49,0,0
berlin52-m7,50,11,1
berlin52-m7,50,27,0
berlin52-m7,50,24,0
berlin52-m7,50,26,0
berlin52-m7,50,32,0
berlin52-m7,50,25,0
berlin52-m7,51,12,0
berlin52-m7,51,10,1
berlin52-m7,51,27,0
eil76-m2,0,42,1
eil76-m2,0,61,0
eil76-m2,0,62,1
eil76-m2,0,21,0
eil76-m2,1,29,0
eil76-m2,1,67,0
eil76-m2,1,61,1
eil76-m2,1,3,0
eil76-m2,2,43,1
eil76-m2,2,31,0
eil76-m2,2,15,0
eil76-m2,3,44,1
eil76-m2,3,75,0
eil76-m2,4,14,1
eil76-m2,5,32,1
eil76-m2,6,66,0
eil76-m2,6,25,0
eil76-m2,7,34,0
eil76-m2,7,45,1
eil76-m2,7,6,0
eil76-m2,8,38,1
eil76-m2,8,71,0
eil76-m2,8,49,0
eil76-m2,9,37,1
eil76-m2,9,71,0
eil76-m2,9,38,0
eil76-m2,9,10,0
eil76-m2,9,8,0
eil76-m2,10,65,0
eil76-m2,10,13,0
eil76-m2,10,58,1
eil76-m2,11,39,1
eil76-m2,11,16,0
eil76-m2,11,31,0
eil76-m2,12,7,0
eil76-m2,13,52,1
eil76-m2,13,58,0
eil76-m2,13,6,0
eil76-m2,13,65,0
eil76-m2,13,53,0
eil76-m2,13,37,0
eil76-m2,14,56,1
eil76-m2,14,26,0
eil76-m2,15,62,0
eil76-m2,15,50,1
eil76-m2,15,2,0
eil76-m2,15,0,0
eil76-m2,16,74,0
eil76-m2,16,5,1
eil76-m2,17,24,0
eil76-m2,17,23,0
eil76-m2,17,54,1
eil76-m2,17,8,0
eil76-m2,18,7,1
eil76-m2,18,33,0
eil76-m2,19,36,1
eil76-m2,20,47,0
eil76-m2,20,35,0
eil76-m2,20,68,1
eil76-m2,20,29,0
eil76-m2,21,60,1
eil76-m2,22,55,1
eil76-m2,23,48,1
eil76-m2,23,17,0
eil76-m2,23,22,0
eil76-m2,23,62,0
eil76-m2,24,8,1
eil76-m2,25,66,0
eil76-m2,25,75,1
eil76-m2,25,74,0
eil76-m2,25,6,0
eil76-m2,26,51,1
eil76-m2,26,45,0
eil76-m2,26,14,0
eil76-m2,26,56,0
eil76-m2,27,73,1
eil76-m2,27,47,0
eil76-m2,28,44,0
eil76-m2,28,47,0
eil76-m2,28,26,1
eil76-m2,28,14,0
eil76-m2,29,1,1
eil76-m2,29,47,0
eil76-m2,29,44,0
eil76-m2,30,9,1
eil76-m2,30,8,0
eil76-m2,30,57,0
eil76-m2,30,64,0
eil76-m2,30,54,0
eil76-m2,31,49,1
eil76-m2,32,0,1
eil76-m2,32,1,0
eil76-m2,33,66,1
eil76-m2,34,6,1
eil76-m2,34,52,0
eil76-m2,34,13,0
eil76-m2,34,66,0
eil76-m2,35,46,1
eil76-m2,35,68,0
eil76-m2,35,4,0
eil76-m2,35,59,0
eil76-m2,35,47,0
eil76-m2,35,19,0
eil76-m2,36,35,1
eil76-m2,36,69,0
eil76-m2,36,59,0
eil76-m2,36,56,0
eil76-m2,37,64,1
eil76-m2,37,57,0
eil76-m2,38,71,1
eil76-m2,38,39,0
eil76-m2,38,43,0
eil76-m2,39,16,1
eil76-m2,39,43,0
eil76-m2,39,71,0
eil76-m2,40,41,1
eil76-m2,40,63,0
eil76-m2,40,21,0
eil76-m2,41,63,1
eil76-m2,41,55,0
eil76-m2,41,62,0
eil76-m2,42,40,1
eil76-m2,42,41,0
eil76-m2,42,0,0
eil76-m2,42,21,0
eil76-m2,42,61,0
eil76-m2,43,31,1
eil76-m2,43,39,0
eil76-m2,43,16,0
eil76-m2,44,29,1
eil76-m2,44,51,0
eil76-m2,44,4,0
eil76-m2,45,33,1
eil76-m2,46,47,1
eil76-m2,46,68,0
eil76-m2,46,73,0
eil76-m2,47,28,0
eil76-m2,47,4,1
eil76-m2,47,29,0
eil76-m2,47,20,0
eil76-m2,47,44,0
eil76-m2,47,35,0
eil76-m2,48,15,1
eil76-m2,48,62,0
eil76-m2,49,17,1
eil76-m2,49,31,0
eil76-m2,49,8,0
eil76-m2,49,2,0
eil76-m2,49,38,0
eil76-m2,49,39,0
eil76-m2,50,2,1
eil76-m2,50,67,0
eil76-m2,50,75,0
eil76-m2,51,26,0
eil76-m2,51,45,0
eil76-m2,51,7,0
eil76-m2,52,13,0
eil76-m2,52,34,1
eil76-m2,52,10,0
eil76-m2,53,18,1
eil76-m2,53,34,0
eil76-m2,54,24,1
eil76-m2,55,23,1
eil76-m2,56,12,1
eil76-m2,56,4,0
eil76-m2,56,36,0
eil76-m2,57,11,1
eil76-m2,58,13,1
eil76-m2,58,18,0
eil76-m2,58,7,0
eil76-m2,59,69,1
eil76-m2,59,68,0
eil76-m2,59,20,0
eil76-m2,60,27,1
eil76-m2,60,68,0
eil76-m2,60,35,0
eil76-m2,61,72,1
eil76-m2,61,42,0
eil76-m2,62,0,0
eil76-m2,62,22,1
eil76-m2,63,21,1
eil76-m2,63,55,0
eil76-m2,63,72,0
eil76-m2,64,65,1
eil76-m2,65,10,1
eil76-m2,65,64,0
eil76-m2,65,58,0
eil76-m2,65,34,0
eil76-m2,66,25,1
eil76-m2,66,45,0
eil76-m2,66,6,0
eil76-m2,66,7,0
eil76-m2,66,67,0
eil76-m2,67,74,0
eil76-m2,67,3,1
eil76-m2,67,29,0
eil76-m2,67,44,0
eil76-m2,68,35,0
eil76-m2,68,70,1
eil76-m2,68,60,0
eil76-m2,68,36,0
eil76-m2,69,59,0
eil76-m2,69,19,1
eil76-m2,69,35,0
eil76-m2,69,46,0
eil76-m2,70,59,1
eil76-m2,70,68,0
eil76-m2,70,4,0
eil76-m2,71,9,0
eil76-m2,71,11,0
eil76-m2,71,37,0
eil76-m2,72,61,0
eil76-m2,72,0,1
eil76-m2,72,1,0
eil76-m2,72,21,0
eil76-m2,72,5,0
eil76-m2,72,15,0
eil76-m2,73,27,0
eil76-m2,73,29,0
eil76-m2,73,20,1
eil76-m2,73,47,0
eil76-m2,73,67,0
eil76-m2,73,28,0
eil76-m2,74,67,1
eil76-m2,75,74,1
eil76-m2,75,66,0
eil76-m2,75,25,0
eil76-m3,0,61,1
eil76-m3,1,29,1
eil76-m3,2,43,1
eil76-m3,2,31,0
eil76-m3,2,50,0
eil76-m3,2,23,0
eil76-m3,2,8,0
eil76-m3,3,74,0
eil76-m3,3,44,0
eil76-m3,3,75,0
eil76-m3,3,67,1
eil76-m3,3,29,0
eil76-m3,3,45,0
eil76-m3,4,47,1
eil76-m3,4,44,0
eil76-m3,4,56,0
eil76-m3,4,20,0
eil76-m3,5,74,1
eil76-m3,5,1,0
eil76-m3,6,45,0
eil76-m3,6,52,1
eil76-m3,6,66,0
eil76-m3,6,13,0
eil76-m3,7,45,1
eil76-m3,7,51,0
eil76-m3,8,38,1
eil76-m3,8,24,0
eil76-m3,8,11,0
eil76-m3,9,57,1
eil76-m3,9,38,0
eil76-m3,10,52,0
eil76-m3,10,37,1
eil76-m3,10,57,0
eil76-m3,11,39,1
eil76-m3,11,25,0
eil76-m3,11,50,0
eil76-m3,12,26,1
eil76-m3,12,51,0
eil76-m3,12,18,0
eil76-m3,12,45,0
eil76-m3,13,18,1
eil76-m3,13,34,0
eil76-m3,14,4,1
eil76-m3,14,44,0
eil76-m3,15,2,0
eil76-m3,15,48,1
eil76-m3,15,43,0
eil76-m3,15,5,0
eil76-m3,15,22,0
eil76-m3,16,50,1
eil76-m3,16,5,0
eil76-m3,16,67,0
eil76-m3,17,31,0
eil76-m3,17,54,1
eil76-m3,17,38,0
eil76-m3,18,34,1
eil76-m3,18,53,0
eil76-m3,18,33,0
eil76-m3,19,69,1
eil76-m3,19,59,0
eil76-m3,20,73,1
eil76-m3,20,27,0
eil76-m3,20,35,0
eil76-m3,20,29,0
eil76-m3,20,1,0
eil76-m3,21,60,0
eil76-m3,21,63,1
eil76-m3,22,62,1
eil76-m3,22,40,0
eil76-m3,22,0,0
eil76-m3,23,48,0
eil76-m3,23,2,1
eil76-m3,24,8,1
eil76-m3,24,17,0
eil76-m3,24,30,0
eil76-m3,25,75,0
eil76-m3,25,6,1
eil76-m3,26,44,1
eil76-m3,26,12,0
eil76-m3,26,33,0
eil76-m3,26,56,0
eil76-m3,27,1,0
eil76-m3,27,60,1
eil76-m3,28,4,0
eil76-m3,28,26,0
eil76-m3,28,14,0
eil76-m3,28,46,0
eil76-m3,28,3,0
eil76-m3,28,56,1
eil76-m3,29,1,0
eil76-m3,29,44,0
eil76-m3,29,28,1
eil76-m3,29,3,0
eil76-m3,30,9,1
eil76-m3,30,71,0
eil76-m3,30,64,0
eil76-m3,31,49,1
eil76-m3,31,39,0
eil76-m3,31,24,0
eil76-m3,31,11,0
eil76-m3,31,16,0
eil76-m3,32,62,0
eil76-m3,32,0,1
eil76-m3,33,51,1
eil76-m3,33,3,0
eil76-m3,33,7,0
eil76-m3,33,26,0
eil76-m3,34,7,1
eil76-m3,34,45,0
eil76-m3,34,51,0
eil76-m3,35,46,0
eil76-m3,35,36,1
eil76-m3,35,20,0
eil76-m3,35,19,0
eil76-m3,36,19,1
eil76-m3,37,64,1
eil76-m3,37,10,0
eil76-m3,37,13,0
eil76-m3,38,71,1
eil76-m3,38,39,0
eil76-m3,38,11,0
eil76-m3,39,16,1
eil76-m3,39,31,0
eil76-m3,39,43,0
eil76-m3,39,38,0
eil76-m3,39,50,0
eil76-m3,39,25,0
eil76-m3,40,42,1
eil76-m3,40,55,0
eil76-m3,40,62,0
eil76-m3,41,40,1
eil76-m3,41,21,0
eil76-m3,41,61,0
eil76-m3,42,0,1
eil76-m3,42,21,0
eil76-m3,43,31,1
eil76-m3,44,28,0
eil76-m3,44,3,1
eil76-m3,44,33,0
eil76-m3,45,33,1
eil76-m3,45,66,0
eil76-m3,45,6,0
eil76-m3,45,3,0
eil76-m3,46,35,1
eil76-m3,46,28,0
eil76-m3,46,73,0
eil76-m3,46,29,0
eil76-m3,47,46,1
eil76-m3,47,20,0
eil76-m3,47,1,0
eil76-m3,48,23,1
eil76-m3,48,15,0
eil76-m3,48,62,0
eil76-m3,48,32,0
eil76-m3,49,17,1
eil76-m3,49,31,0
eil76-m3,49,24,0
eil76-m3,49,54,0
eil76-m3,50,2,0
eil76-m3,50,32,1
eil76-m3,50,67,0
eil76-m3,50,75,0
eil76-m3,50,74,0
eil76-m3,50,43,0
eil76-m3,51,33,0
eil76-m3,51,12,0
eil76-m3,51,34,0
eil76-m3,52,10,1
eil76-m3,52,7,0
eil76-m3,52,64,0
eil76-m3,53,12,1
eil76-m3,53,13,0
eil76-m3,54,24,1
eil76-m3,54,71,0
eil76-m3,55,22,1
eil76-m3,55,40,0
eil76-m3,55,48,0
eil76-m3,55,0,0
eil76-m3,55,15,0
eil76-m3,56,14,1
eil76-m3,56,12,0
eil76-m3,57,11,1
eil76-m3,57,6,0
eil76-m3,57,64,0
eil76-m3,58,13,1
eil76-m3,58,10,0
eil76-m3,58,52,0
eil76-m3,58,18,0
eil76-m3,58,34,0
eil76-m3,58,7,0
eil76-m3,59,70,1
eil76-m3,59,4,0
eil76-m3,60,21,1
eil76-m3,60,73,0
eil76-m3,60,61,0
eil76-m3,61,1,1
eil76-m3,62,15,1
eil76-m3,62,72,0
eil76-m3,63,41,1
eil76-m3,63,0,0
eil76-m3,63,55,0
eil76-m3,64,65,1
eil76-m3,64,57,0
eil76-m3,65,10,0
eil76-m3,65,58,1
eil76-m3,65,9,0
eil76-m3,65,34,0
eil76-m3,66,25,1
eil76-m3,67,75,0
eil76-m3,68,20,1
eil76-m3,68,59,0
eil76-m3,68,47,0
eil76-m3,69,59,1
eil76-m3,69,36,0
eil76-m3,70,59,0
eil76-m3,70,35,0
eil76-m3,70,68,1
eil76-m3,70,46,0
eil76-m3,71,16,0
eil76-m3,72,32,0
eil76-m3,72,0,1
eil76-m3,72,1,0
eil76-m3,72,42,0
eil76-m3,73,27,1
eil76-m3,73,46,0
eil76-m3,73,67,0
eil76-m3,74,75,1
eil76-m3,75,66,1
eil76-m3,75,5,0
eil76-m5,0,72,0
eil76-m5,0,32,0
eil76-m5,0,61,1
eil76-m5,0,41,0
eil76-m5,0,22,0
eil76-m5,1,29,0
eil76-m5,1,61,0
eil76-m5,1,72,1
eil76-m5,2,15,1
eil76-m5,3,74,0
eil76-m5,3,75,0
eil76-m5,3,67,1
eil76-m5,3,26,0
eil76-m5,4,36,1
eil76-m5,5,50,0
eil76-m5,5,74,1
eil76-m5,6,52,1
eil76-m5,7,45,1
eil76-m5,7,51,0
eil76-m5,7,12,0
eil76-m5,8,38,0
eil76-m5,8,31,1
eil76-m5,8,71,0
eil76-m5,8,43,0
eil76-m5,8,2,0
eil76-m5,9,71,0
eil76-m5,9,64,1
eil76-m5,9,11,0
eil76-m5,10,37,1
eil76-m5,11,16,1
eil76-m5,11,8,0
eil76-m5,12,26,0
eil76-m5,12,53,1
eil76-m5,12,7,0
eil76-m5,13,34,0
eil76-m5,13,10,0
eil76-m5,13,58,1
eil76-m5,13,6,0
eil76-m5,13,7,0
eil76-m5,13,53,0
eil76-m5,13,37,0
eil76-m5,14,36,0
eil76-m5,14,28,1
eil76-m5,14,44,0
eil76-m5,14,47,0
eil76-m5,15,62,1
eil76-m5,15,50,0
eil76-m5,15,32,0
eil76-m5,15,2,0
eil76-m5,15,48,0
eil76-m5,16,50,1
eil76-m5,16,11,0
eil76-m5,16,75,0
eil76-m5,17,49,1
eil76-m5,17,23,0
eil76-m5,18,34,1
eil76-m5,19,4,0
eil76-m5,19,56,1
eil76-m5,19,28,0
eil76-m5,20,46,1
eil76-m5,20,73,0
eil76-m5,21,27,0
eil76-m5,21,41,0
eil76-m5,21,63,1
eil76-m5,21,40,0
eil76-m5,22,48,1
eil76-m5,22,0,0
eil76-m5,23,17,1
eil76-m5,23,2,0
eil76-m5,23,43,0
eil76-m5,23,31,0
eil76-m5,23,55,0
eil76-m5,23,62,0
eil76-m5,24,49,0
eil76-m5,24,54,1
eil76-m5,24,38,0
eil76-m5,25,66,0
eil76-m5,25,11,0
eil76-m5,25,16,0
eil76-m5,25,6,1
eil76-m5,26,44,1
eil76-m5,26,3,0
eil76-m5,26,7,0
eil76-m5,26,56,0
eil76-m5,27,61,0
eil76-m5,27,20,1
eil76-m5,27,60,0
eil76-m5,27,0,0
eil76-m5,28,4,0
eil76-m5,28,3,0
eil76-m5,28,56,0
eil76-m5,29,1,1
eil76-m5,29,47,0
eil76-m5,29,74,0
eil76-m5,30,9,0
eil76-m5,30,38,1
eil76-m5,30,8,0
eil76-m5,31,43,1
eil76-m5,31,49,0
eil76-m5,31,39,0
eil76-m5,32,72,0
eil76-m5,32,0,1
eil76-m5,32,5,0
eil76-m5,32,1,0
eil76-m5,32,42,0
eil76-m5,33,45,0
eil76-m5,33,3,1
eil76-m5,33,74,0
eil76-m5,34,7,1
eil76-m5,34,52,0
eil76-m5,34,25,0
eil76-m5,35,46,0
eil76-m5,35,68,0
eil76-m5,35,4,0
eil76-m5,35,69,1
eil76-m5,35,19,0
eil76-m5,36,19,1
eil76-m5,36,4,0
eil76-m5,36,69,0
eil76-m5,36,46,0
eil76-m5,36,70,0
eil76-m5,36,47,0
eil76-m5,37,57,1
eil76-m5,37,71,0
eil76-m5,37,6,0
eil76-m5,38,8,1
eil76-m5,38,43,0
eil76-m5,39,8,0
eil76-m5,39,71,1
eil76-m5,40,42,1
eil76-m5,40,63,0
eil76-m5,40,72,0
eil76-m5,40,61,0
eil76-m5,41,40,1
eil76-m5,41,22,0
eil76-m5,41,72,0
eil76-m5,42,0,1
eil76-m5,43,2,1
eil76-m5,43,50,0
eil76-m5,44,29,1
eil76-m5,44,33,0
eil76-m5,44,4,0
eil76-m5,45,33,1
eil76-m5,46,20,0
eil76-m5,46,35,1
eil76-m5,46,4,0
eil76-m5,46,68,0
eil76-m5,46,28,0
eil76-m5,47,46,0
eil76-m5,47,4,1
eil76-m5,47,1,0
eil76-m5,48,23,1
eil76-m5,48,31,0
eil76-m5,49,17,0
eil76-m5,49,31,0
eil76-m5,49,24,1
eil76-m5,49,8,0
eil76-m5,49,23,0
eil76-m5,49,39,0
eil76-m5,50,5,0
eil76-m5,50,2,0
eil76-m5,50,32,1
eil76-m5,51,26,1
eil76-m5,51,45,0
eil76-m5,52,13,1
eil76-m5,52,7,0
eil76-m5,53,12,0
eil76-m5,53,51,1
eil76-m5,53,56,0
eil76-m5,53,34,0
eil76-m5,53,33,0
eil76-m5,54,24,0
eil76-m5,54,31,0
eil76-m5,54,30,1
eil76-m5,55,22,1
eil76-m5,55,41,0
eil76-m5,55,0,0
eil76-m5,56,14,1
eil76-m5,56,4,0
eil76-m5,57,37,0
eil76-m5,57,11,1
eil76-m5,58,13,0
eil76-m5,58,18,1
eil76-m5,58,37,0
eil76-m5,58,53,0
eil76-m5,59,70,1
eil76-m5,59,20,0
eil76-m5,60,21,1
eil76-m5,60,73,0
eil76-m5,61,72,0
eil76-m5,61,27,0
eil76-m5,61,73,1
eil76-m5,62,0,1
eil76-m5,62,72,0
eil76-m5,62,48,0
eil76-m5,62,50,0
eil76-m5,63,41,1
eil76-m5,63,61,0
eil76-m5,63,72,0
eil76-m5,64,10,0
eil76-m5,64,65,1
eil76-m5,64,13,0
eil76-m5,64,6,0
eil76-m5,65,10,1
eil76-m5,65,58,0
eil76-m5,66,25,1
eil76-m5,66,3,0
eil76-m5,67,1,0
eil76-m5,67,75,0
eil76-m5,67,16,0
eil76-m5,68,60,1
eil76-m5,69,59,1
eil76-m5,69,19,0
eil76-m5,69,68,0
eil76-m5,69,46,0
eil76-m5,69,56,0
eil76-m5,70,69,0
eil76-m5,70,68,1
eil76-m5,70,14,0
eil76-m5,71,9,1
eil76-m5,71,39,0
eil76-m5,71,16,0
eil76-m5,72,0,1
eil76-m5,72,5,0
eil76-m5,73,47,1
eil76-m5,73,61,0
eil76-m5,73,46,0
eil76-m5,74,75,1
eil76-m5,74,67,0
eil76-m5,74,33,0
eil76-m5,75,74,0
eil76-m5,75,66,1
eil76-m5,75,25,0
eil76-m5,75,3,0
eil76-m7,0,61,0
eil76-m7,0,62,0
eil76-m7,0,21,1
eil76-m7,0,22,1
eil76-m7,1,72,1
eil76-m7,2,31,0
eil76-m7,2,15,1
eil76-m7,2,16,0
eil76-m7,2,49,0
eil76-m7,2,8,0
eil76-m7,3,66,0
eil76-m7,3,33,0
eil76-m7,3,67,0
eil76-m7,3,51,1
eil76-m7,4,47,1
eil76-m7,5,1,0
eil76-m7,5,75,1
eil76-m7,6,52,1
eil76-m7,7,45,1
eil76-m7,7,6,0
eil76-m7,8,38,0
eil76-m7,8,31,1
eil76-m7,8,39,0
eil76-m7,8,11,0
eil76-m7,9,57,1
eil76-m7,9,71,0
eil76-m7,9,30,0
eil76-m7,9,10,0
eil76-m7,10,64,0
eil76-m7,10,65,1
eil76-m7,11,16,1
eil76-m7,11,25,0
eil76-m7,11,50,0
eil76-m7,12,26,1
eil76-m7,12,53,0
eil76-m7,12,51,0
eil76-m7,12,14,0
eil76-m7,12,7,0
eil76-m7,12,45,0
eil76-m7,13,34,0
eil76-m7,13,58,1
eil76-m7,13,65,0
eil76-m7,13,53,0
eil76-m7,14,4,1
eil76-m7,14,46,0
eil76-m7,15,62,1
eil76-m7,15,2,0
eil76-m7,15,22,0
eil76-m7,16,50,1
eil76-m7,17,31,0
eil76-m7,17,54,1
eil76-m7,18,7,1
eil76-m7,18,6,0
eil76-m7,18,51,0
eil76-m7,19,36,0
eil76-m7,19,59,0
eil76-m7,19,14,0
eil76-m7,19,56,1
eil76-m7,19,28,0
eil76-m7,20,73,1
eil76-m7,20,68,0
eil76-m7,21,27,0
eil76-m7,21,0,0
eil76-m7,21,72,0
eil76-m7,21,60,1
eil76-m7,22,55,1
eil76-m7,22,62,0
eil76-m7,23,17,1
eil76-m7,23,43,0
eil76-m7,23,49,0
eil76-m7,23,22,0
eil76-m7,24,49,1
eil76-m7,24,54,0
eil76-m7,24,38,0
eil76-m7,24,39,0
eil76-m7,25,75,0
eil76-m7,25,16,0
eil76-m7,25,74,0
eil76-m7,25,6,1
eil76-m7,25,39,0
eil76-m7,26,44,1
eil76-m7,26,12,0
eil76-m7,26,45,0
eil76-m7,27,61,1
eil76-m7,27,1,0
eil76-m7,28,29,1
eil76-m7,29,1,1
eil76-m7,29,44,0
eil76-m7,29,67,0
eil76-m7,29,28,0
eil76-m7,29,3,0
eil76-m7,30,9,1
eil76-m7,30,54,0
eil76-m7,31,43,1
eil76-m7,31,8,0
eil76-m7,32,0,1
eil76-m7,32,5,0
eil76-m7,32,15,0
eil76-m7,33,45,0
eil76-m7,33,6,0
eil76-m7,33,74,1
eil76-m7,34,52,0
eil76-m7,34,18,0
eil76-m7,34,13,1
eil76-m7,34,66,0
eil76-m7,35,46,0
eil76-m7,35,70,0
eil76-m7,35,36,1
eil76-m7,35,20,0
eil76-m7,36,19,0
eil76-m7,36,69,0
eil76-m7,36,70,1
eil76-m7,36,59,0
eil76-m7,36,47,0
eil76-m7,37,64,0
eil76-m7,37,71,0
eil76-m7,38,8,1
eil76-m7,38,9,0
eil76-m7,39,31,0
eil76-m7,39,38,1
eil76-m7,39,2,0
eil76-m7,40,42,1
eil76-m7,40,63,0
eil76-m7,41,40,1
eil76-m7,41,63,0
eil76-m7,41,22,0
eil76-m7,41,61,0
eil76-m7,41,62,0
eil76-m7,42,40,0
eil76-m7,42,41,0
eil76-m7,42,0,1
eil76-m7,42,21,0
eil76-m7,43,2,1
eil76-m7,43,31,0
eil76-m7,43,8,0
