instance_name,source,target,label
train_n30_m5_10,21,10,0
train_n30_m5_10,22,14,0
train_n30_m5_10,22,2,1
train_n30_m5_10,22,5,0
train_n30_m5_10,23,29,1
train_n30_m5_10,23,19,0
train_n30_m5_10,23,17,0
train_n30_m5_10,23,11,0
train_n30_m5_10,24,21,0
train_n30_m5_10,24,30,0
train_n30_m5_10,24,28,0
train_n30_m5_10,24,0,1
train_n30_m5_10,24,6,0
train_n30_m5_10,24,23,0
train_n30_m5_10,25,20,0
train_n30_m5_10,25,15,0
train_n30_m5_10,25,6,1
train_n30_m5_10,25,28,0
train_n30_m5_10,25,18,0
train_n30_m5_10,25,10,0
train_n30_m5_10,25,22,0
train_n30_m5_10,26,9,1
train_n30_m5_10,26,1,0
train_n30_m5_10,26,29,0
train_n30_m5_10,26,2,0
train_n30_m5_10,26,30,0
train_n30_m5_10,26,23,0
train_n30_m5_10,27,4,0
train_n30_m5_10,27,23,1
train_n30_m5_10,27,19,0
train_n30_m5_10,27,10,0
train_n30_m5_10,27,29,0
train_n30_m5_10,28,0,1
train_n30_m5_10,28,30,0
train_n30_m5_10,28,15,0
train_n30_m5_10,28,13,0
train_n30_m5_10,28,2,0
train_n30_m5_10,29,30,1
train_n30_m5_10,29,24,0
train_n30_m5_10,29,12,0
train_n30_m5_10,29,16,0
train_n30_m5_10,29,11,0
train_n30_m5_10,29,4,0
train_n30_m5_10,30,10,0
train_n30_m5_10,30,6,0
train_n30_m5_10,30,1,0
train_n30_m5_10,30,23,0
train_n30_m5_10,30,11,0
train_n30_m5_10,30,28,0
train_n30_m5_11,0,8,1
train_n30_m5_11,0,13,1
train_n30_m5_11,0,7,0
train_n30_m5_11,0,28,1
train_n30_m5_11,0,14,1
train_n30_m5_11,0,11,0
train_n30_m5_11,0,9,1
train_n30_m5_11,1,17,0
train_n30_m5_11,1,0,0
train_n30_m5_11,1,24,1
train_n30_m5_11,1,3,0
train_n30_m5_11,1,25,0
train_n30_m5_11,1,5,0
train_n30_m5_11,1,30,0
train_n30_m5_11,2,29,1
train_n30_m5_11,2,27,0
train_n30_m5_11,2,4,0
train_n30_m5_11,2,3,0
train_n30_m5_11,2,23,0
train_n30_m5_11,3,28,0
train_n30_m5_11,3,25,0
train_n30_m5_11,3,14,0
train_n30_m5_11,3,27,0
train_n30_m5_11,3,0,1
train_n30_m5_11,3,2,0
train_n30_m5_11,3,9,0
train_n30_m5_11,4,22,1
train_n30_m5_11,4,11,0
train_n30_m5_11,4,27,0
train_n30_m5_11,4,29,0
train_n30_m5_11,4,19,0
train_n30_m5_11,4,28,0
train_n30_m5_11,5,4,1
train_n30_m5_11,5,22,0
train_n30_m5_11,5,24,0
train_n30_m5_11,5,16,0
train_n30_m5_11,5,15,0
train_n30_m5_11,5,11,0
train_n30_m5_11,5,25,0
train_n30_m5_11,5,19,0
train_n30_m5_11,6,23,1
train_n30_m5_11,6,18,0
train_n30_m5_11,6,21,0
train_n30_m5_11,6,28,0
train_n30_m5_11,6,29,0
train_n30_m5_11,7,0,1
train_n30_m5_11,7,17,0
train_n30_m5_11,7,3,0
train_n30_m5_11,7,23,0
train_n30_m5_11,8,0,1
train_n30_m5_11,8,25,0
train_n30_m5_11,8,7,0
train_n30_m5_11,8,10,0
train_n30_m5_11,9,20,1
train_n30_m5_11,9,18,0
train_n30_m5_11,9,14,0
train_n30_m5_11,9,3,0
train_n30_m5_11,9,25,0
train_n30_m5_11,9,0,0
train_n30_m5_11,11,27,1
train_n30_m5_11,11,21,0
train_n30_m5_11,11,29,0
train_n30_m5_11,12,10,0
train_n30_m5_11,12,30,1
train_n30_m5_11,12,3,0
train_n30_m5_11,13,17,1
train_n30_m5_11,13,0,0
train_n30_m5_11,13,1,0
train_n30_m5_11,13,9,0
train_n30_m5_11,14,27,0
train_n30_m5_11,14,3,0
train_n30_m5_11,14,19,1
train_n30_m5_11,14,8,0
train_n30_m5_11,14,9,0
train_n30_m5_11,15,22,0
train_n30_m5_11,15,11,1
train_n30_m5_11,16,15,1
train_n30_m5_11,16,11,0
train_n30_m5_11,17,1,1
train_n30_m5_11,17,0,0
train_n30_m5_11,17,25,0
train_n30_m5_11,17,11,0
train_n30_m5_11,17,9,0
train_n30_m5_11,18,10,1
train_n30_m5_11,18,20,0
train_n30_m5_11,18,14,0
train_n30_m5_11,19,21,1
train_n30_m5_11,19,29,0
train_n30_m5_11,19,9,0
train_n30_m5_11,20,12,1
train_n30_m5_11,20,10,0
train_n30_m5_11,20,6,0
train_n30_m5_11,20,0,0
train_n30_m5_11,21,2,1
train_n30_m5_11,21,19,0
train_n30_m5_11,21,14,0
train_n30_m5_11,21,11,0
train_n30_m5_11,21,15,0
train_n30_m5_11,22,16,1
train_n30_m5_11,22,15,0
train_n30_m5_11,22,27,0
train_n30_m5_11,22,25,0
train_n30_m5_11,22,19,0
train_n30_m5_11,23,18,1
train_n30_m5_11,23,10,0
train_n30_m5_11,23,9,0
train_n30_m5_11,23,20,0
train_n30_m5_11,23,29,0
train_n30_m5_11,23,25,0
train_n30_m5_11,23,11,0
train_n30_m5_11,24,5,1
train_n30_m5_11,24,11,0
train_n30_m5_11,24,28,0
train_n30_m5_11,24,2,0
train_n30_m5_11,25,3,1
train_n30_m5_11,25,8,0
train_n30_m5_11,25,6,0
train_n30_m5_11,25,0,0
train_n30_m5_11,26,21,0
train_n30_m5_11,26,6,1
train_n30_m5_11,27,25,1
train_n30_m5_11,27,2,0
train_n30_m5_11,28,14,0
train_n30_m5_11,28,0,1
train_n30_m5_11,28,2,0
train_n30_m5_11,29,21,0
train_n30_m5_11,29,26,1
train_n30_m5_11,29,19,0
train_n30_m5_11,29,23,0
train_n30_m5_11,29,11,0
train_n30_m5_11,29,18,0
train_n30_m5_11,29,10,0
train_n30_m5_11,29,16,0
train_n30_m5_11,30,7,1
train_n30_m5_11,30,12,0
train_n30_m5_11,30,9,0
train_n30_m5_11,30,10,0
train_n30_m5_11,30,17,0
train_n30_m5_11,30,6,0
train_n30_m5_12,0,13,1
train_n30_m5_12,0,19,1
train_n30_m5_12,0,17,1
train_n30_m5_12,0,12,1
train_n30_m5_12,0,1,0
train_n30_m5_12,0,10,0
train_n30_m5_12,1,11,1
train_n30_m5_12,1,10,0
train_n30_m5_12,1,7,0
train_n30_m5_12,1,21,0
train_n30_m5_12,2,12,0
train_n30_m5_12,2,14,0
train_n30_m5_12,2,17,0
train_n30_m5_12,2,0,1
train_n30_m5_12,2,16,0
train_n30_m5_12,3,2,0
train_n30_m5_12,3,14,0
train_n30_m5_12,3,13,0
train_n30_m5_12,3,22,1
train_n30_m5_12,3,5,0
train_n30_m5_12,4,28,1
train_n30_m5_12,4,18,0
train_n30_m5_12,4,17,0
train_n30_m5_12,4,2,0
train_n30_m5_12,4,14,0
train_n30_m5_12,5,16,1
train_n30_m5_12,5,30,0
train_n30_m5_12,6,21,1
train_n30_m5_12,6,27,0
train_n30_m5_12,6,7,0
train_n30_m5_12,6,11,0
train_n30_m5_12,6,23,0
train_n30_m5_12,6,5,0
train_n30_m5_12,7,11,0
train_n30_m5_12,7,20,0
train_n30_m5_12,7,23,0
train_n30_m5_12,7,10,0
train_n30_m5_12,7,15,1
train_n30_m5_12,7,30,0
train_n30_m5_12,8,4,0
train_n30_m5_12,8,0,1
train_n30_m5_12,8,3,0
train_n30_m5_12,8,11,0
train_n30_m5_12,9,18,1
train_n30_m5_12,9,10,0
train_n30_m5_12,9,4,0
train_n30_m5_12,9,7,0
train_n30_m5_12,10,11,0
train_n30_m5_12,10,9,1
train_n30_m5_12,10,20,0
train_n30_m5_12,10,15,0
train_n30_m5_12,11,1,0
train_n30_m5_12,11,7,1
train_n30_m5_12,11,20,0
train_n30_m5_12,11,2,0
train_n30_m5_12,12,3,1
train_n30_m5_12,12,13,0
train_n30_m5_12,12,9,0
train_n30_m5_12,13,0,1
train_n30_m5_12,13,18,0
train_n30_m5_12,13,2,0
train_n30_m5_12,14,16,0
train_n30_m5_12,14,5,0
train_n30_m5_12,14,6,0
train_n30_m5_12,14,18,0
train_n30_m5_12,15,20,1
train_n30_m5_12,15,11,0
train_n30_m5_12,15,6,0
train_n30_m5_12,15,27,0
train_n30_m5_12,15,30,0
train_n30_m5_12,16,26,0
train_n30_m5_12,16,2,1
train_n30_m5_12,16,12,0
train_n30_m5_12,17,13,0
train_n30_m5_12,17,12,0
train_n30_m5_12,17,28,0
train_n30_m5_12,17,1,1
train_n30_m5_12,18,0,1
train_n30_m5_12,18,28,0
train_n30_m5_12,18,11,0
train_n30_m5_12,19,0,0
train_n30_m5_12,19,18,0
train_n30_m5_12,19,17,0
train_n30_m5_12,19,4,1
train_n30_m5_12,19,3,0
train_n30_m5_12,19,11,0
train_n30_m5_12,20,23,1
train_n30_m5_12,20,7,0
train_n30_m5_12,20,6,0
train_n30_m5_12,20,25,0
train_n30_m5_12,20,17,0
train_n30_m5_12,21,6,0
train_n30_m5_12,21,25,1
train_n30_m5_12,21,7,0
train_n30_m5_12,21,10,0
train_n30_m5_12,22,24,1
train_n30_m5_12,22,16,0
train_n30_m5_12,22,26,0
train_n30_m5_12,22,14,0
train_n30_m5_12,22,29,0
train_n30_m5_12,22,2,0
train_n30_m5_12,23,10,1
train_n30_m5_12,23,6,0
train_n30_m5_12,23,27,0
train_n30_m5_12,23,21,0
train_n30_m5_12,23,14,0
train_n30_m5_12,24,16,0
train_n30_m5_12,24,26,1
train_n30_m5_12,24,5,0
train_n30_m5_12,25,30,1
train_n30_m5_12,25,29,0
train_n30_m5_12,25,14,0
train_n30_m5_12,26,5,1
train_n30_m5_12,26,21,0
train_n30_m5_12,26,6,0
train_n30_m5_12,26,11,0
train_n30_m5_12,27,6,1
train_n30_m5_12,27,21,0
train_n30_m5_12,27,5,0
train_n30_m5_12,27,1,0
train_n30_m5_12,27,10,0
train_n30_m5_12,27,22,0
train_n30_m5_12,28,8,1
train_n30_m5_12,28,19,0
train_n30_m5_12,28,12,0
train_n30_m5_12,28,14,0
train_n30_m5_12,29,26,0
train_n30_m5_12,29,5,0
train_n30_m5_12,29,14,1
train_n30_m5_12,29,2,0
train_n30_m5_12,29,3,0
train_n30_m5_12,29,11,0
train_n30_m5_12,30,25,0
train_n30_m5_12,30,29,1
train_n30_m5_12,30,24,0
train_n30_m5_12,30,14,0
train_n30_m5_12,30,11,0
train_n30_m5_12,30,10,0
train_n30_m5_13,0,19,1
train_n30_m5_13,0,7,1
train_n30_m5_13,0,2,1
train_n30_m5_13,0,21,1
train_n30_m5_13,0,26,1
train_n30_m5_13,0,23,0
train_n30_m5_13,0,18,0
train_n30_m5_13,1,0,1
train_n30_m5_13,1,4,0
train_n30_m5_13,1,28,0
train_n30_m5_13,2,12,1
train_n30_m5_13,2,21,0
train_n30_m5_13,2,23,0
train_n30_m5_13,2,4,0
train_n30_m5_13,2,29,0
train_n30_m5_13,2,18,0
train_n30_m5_13,2,28,0
train_n30_m5_13,3,13,1
train_n30_m5_13,3,20,0
train_n30_m5_13,3,16,0
train_n30_m5_13,4,25,0
train_n30_m5_13,4,5,1
train_n30_m5_13,4,11,0
train_n30_m5_13,4,27,0
train_n30_m5_13,4,16,0
train_n30_m5_13,4,1,0
train_n30_m5_13,5,16,1
train_n30_m5_13,5,24,0
train_n30_m5_13,5,6,0
train_n30_m5_13,6,30,1
train_n30_m5_13,6,27,0
train_n30_m5_13,6,3,0
train_n30_m5_13,7,1,0
train_n30_m5_13,7,12,0
train_n30_m5_13,7,21,0
train_n30_m5_13,7,0,1
train_n30_m5_13,8,22,1
train_n30_m5_13,8,9,0
train_n30_m5_13,8,30,0
train_n30_m5_13,8,11,0
train_n30_m5_13,8,18,0
train_n30_m5_13,8,25,0
train_n30_m5_13,9,3,0
train_n30_m5_13,9,20,1
train_n30_m5_13,9,30,0
train_n30_m5_13,9,27,0
train_n30_m5_13,9,11,0
train_n30_m5_13,10,29,1
train_n30_m5_13,10,11,0
train_n30_m5_13,10,27,0
train_n30_m5_13,10,23,0
train_n30_m5_13,10,13,0
train_n30_m5_13,10,1,0
train_n30_m5_13,11,27,1
train_n30_m5_13,11,5,0
train_n30_m5_13,11,10,0
train_n30_m5_13,11,17,0
train_n30_m5_13,11,2,0
train_n30_m5_13,12,2,0
train_n30_m5_13,12,25,1
train_n30_m5_13,12,14,0
train_n30_m5_13,13,8,1
train_n30_m5_13,13,22,0
train_n30_m5_13,13,16,0
train_n30_m5_13,13,5,0
train_n30_m5_13,13,10,0
train_n30_m5_13,13,25,0
train_n30_m5_13,14,18,0
train_n30_m5_13,14,17,0
train_n30_m5_13,14,0,1
train_n30_m5_13,15,17,1
train_n30_m5_13,15,22,0
train_n30_m5_13,15,11,0
train_n30_m5_13,16,10,1
train_n30_m5_13,16,11,0
train_n30_m5_13,16,27,0
train_n30_m5_13,16,25,0
train_n30_m5_13,16,29,0
train_n30_m5_13,16,4,0
train_n30_m5_13,16,13,0
train_n30_m5_13,16,30,0
train_n30_m5_13,16,12,0
train_n30_m5_13,16,17,0
train_n30_m5_13,17,18,1
train_n30_m5_13,17,24,0
train_n30_m5_13,17,25,0
train_n30_m5_13,18,17,0
train_n30_m5_13,18,28,1
train_n30_m5_13,18,15,0
train_n30_m5_13,19,0,1
train_n30_m5_13,19,7,0
train_n30_m5_13,19,17,0
train_n30_m5_13,19,25,0
train_n30_m5_13,20,15,1
train_n30_m5_13,20,9,0
train_n30_m5_13,20,28,0
train_n30_m5_13,21,14,0
train_n30_m5_13,21,0,0
train_n30_m5_13,21,4,1
train_n30_m5_13,21,26,0
train_n30_m5_13,21,24,0
train_n30_m5_13,22,9,1
train_n30_m5_13,22,13,0
train_n30_m5_13,22,17,0
train_n30_m5_13,22,27,0
train_n30_m5_13,22,25,0
train_n30_m5_13,23,1,1
train_n30_m5_13,23,11,0
train_n30_m5_13,24,11,0
train_n30_m5_13,24,25,0
train_n30_m5_13,24,6,1
train_n30_m5_13,24,5,0
train_n30_m5_13,24,16,0
train_n30_m5_13,25,4,0
train_n30_m5_13,25,11,1
train_n30_m5_13,25,24,0
train_n30_m5_13,25,6,0
train_n30_m5_13,26,19,0
train_n30_m5_13,26,28,0
train_n30_m5_13,26,0,1
train_n30_m5_13,26,17,0
train_n30_m5_13,26,24,0
train_n30_m5_13,27,24,1
train_n30_m5_13,27,10,0
train_n30_m5_13,27,18,0
train_n30_m5_13,28,14,1
train_n30_m5_13,28,0,0
train_n30_m5_13,28,24,0
train_n30_m5_13,29,4,0
train_n30_m5_13,29,10,0
train_n30_m5_13,29,12,0
train_n30_m5_13,29,27,0
train_n30_m5_13,29,24,0
train_n30_m5_13,29,23,1
train_n30_m5_13,29,21,0
train_n30_m5_13,30,3,1
train_n30_m5_13,30,24,0
train_n30_m5_13,30,13,0
train_n30_m5_13,30,9,0
train_n30_m5_13,30,16,0
train_n30_m5_14,0,26,1
train_n30_m5_14,0,15,1
train_n30_m5_14,0,7,1
train_n30_m5_14,0,5,0
train_n30_m5_14,1,10,1
train_n30_m5_14,1,4,0
train_n30_m5_14,1,21,0
train_n30_m5_14,2,6,0
train_n30_m5_14,2,20,1
train_n30_m5_14,2,29,0
train_n30_m5_14,2,26,0
train_n30_m5_14,2,19,0
train_n30_m5_14,3,16,1
train_n30_m5_14,3,12,0
train_n30_m5_14,3,6,0
train_n30_m5_14,3,2,0
train_n30_m5_14,3,27,0
train_n30_m5_14,4,21,1
train_n30_m5_14,4,9,0
train_n30_m5_14,4,15,0
train_n30_m5_14,4,0,0
train_n30_m5_14,4,22,0
train_n30_m5_14,5,3,1
train_n30_m5_14,5,27,0
train_n30_m5_14,5,13,0
train_n30_m5_14,5,15,0
train_n30_m5_14,5,9,0
train_n30_m5_14,6,13,0
train_n30_m5_14,6,2,1
train_n30_m5_14,6,20,0
train_n30_m5_14,7,29,1
train_n30_m5_14,7,13,0
train_n30_m5_14,7,0,0
train_n30_m5_14,7,12,0
train_n30_m5_14,7,3,0
train_n30_m5_14,8,1,1
train_n30_m5_14,8,9,0
train_n30_m5_14,8,27,0
train_n30_m5_14,8,21,0
train_n30_m5_14,9,23,1
train_n30_m5_14,9,8,0
train_n30_m5_14,9,5,0
train_n30_m5_14,10,18,1
train_n30_m5_14,10,8,0
train_n30_m5_14,10,14,0
train_n30_m5_14,10,24,0
train_n30_m5_14,10,4,0
train_n30_m5_14,11,29,0
train_n30_m5_14,11,2,0
train_n30_m5_14,11,23,0
train_n30_m5_14,11,0,1
train_n30_m5_14,11,27,0
train_n30_m5_14,12,6,1
train_n30_m5_14,12,11,0
train_n30_m5_14,12,5,0
train_n30_m5_14,12,2,0
train_n30_m5_14,12,26,0
train_n30_m5_14,12,15,0
train_n30_m5_14,12,27,0
train_n30_m5_14,12,0,0
train_n30_m5_14,12,30,0
train_n30_m5_14,13,11,1
train_n30_m5_14,13,5,0
train_n30_m5_14,13,0,0
train_n30_m5_14,13,2,0
train_n30_m5_14,13,28,0
train_n30_m5_14,14,25,1
train_n30_m5_14,14,10,0
train_n30_m5_14,14,27,0
train_n30_m5_14,14,9,0
train_n30_m5_14,14,30,0
train_n30_m5_14,15,23,0
train_n30_m5_14,15,13,0
train_n30_m5_14,15,0,1
train_n30_m5_14,15,3,0
train_n30_m5_14,15,16,0
train_n30_m5_14,16,13,1
train_n30_m5_14,16,29,0
train_n30_m5_14,16,0,0
train_n30_m5_14,16,30,0
train_n30_m5_14,17,27,0
train_n30_m5_14,17,9,0
train_n30_m5_14,17,19,1
train_n30_m5_14,17,8,0
train_n30_m5_14,17,14,0
train_n30_m5_14,17,5,0
train_n30_m5_14,18,9,1
train_n30_m5_14,18,17,0
train_n30_m5_14,18,27,0
train_n30_m5_14,18,21,0
train_n30_m5_14,18,23,0
train_n30_m5_14,19,24,1
train_n30_m5_14,19,8,0
train_n30_m5_14,19,5,0
train_n30_m5_14,20,30,1
train_n30_m5_14,20,5,0
train_n30_m5_14,20,3,0
train_n30_m5_14,20,13,0
train_n30_m5_14,20,17,0
train_n30_m5_14,21,4,0
train_n30_m5_14,21,28,1
train_n30_m5_14,21,18,0
train_n30_m5_14,21,15,0
train_n30_m5_14,21,1,0
train_n30_m5_14,22,8,1
train_n30_m5_14,23,0,1
train_n30_m5_14,23,18,0
train_n30_m5_14,23,5,0
train_n30_m5_14,24,14,1
train_n30_m5_14,24,8,0
train_n30_m5_14,24,27,0
train_n30_m5_14,24,10,0
train_n30_m5_14,24,5,0
train_n30_m5_14,24,20,0
train_n30_m5_14,25,14,0
train_n30_m5_14,25,22,1
train_n30_m5_14,25,24,0
train_n30_m5_14,25,9,0
train_n30_m5_14,26,0,1
train_n30_m5_14,26,13,0
train_n30_m5_14,26,3,0
train_n30_m5_14,26,6,0
train_n30_m5_14,26,2,0
train_n30_m5_14,27,5,1
train_n30_m5_14,27,19,0
train_n30_m5_14,27,9,0
train_n30_m5_14,27,24,0
train_n30_m5_14,27,18,0
train_n30_m5_14,28,0,1
train_n30_m5_14,28,18,0
train_n30_m5_14,28,3,0
train_n30_m5_14,29,12,1
train_n30_m5_14,29,3,0
train_n30_m5_14,29,6,0
train_n30_m5_14,29,23,0
train_n30_m5_14,30,27,1
train_n30_m5_14,30,3,0
train_n30_m5_14,30,8,0
train_n30_m5_15,0,9,1
train_n30_m5_15,0,27,1
train_n30_m5_15,0,11,1
train_n30_m5_15,0,2,0
train_n30_m5_15,0,10,0
train_n30_m5_15,0,18,0
train_n30_m5_15,0,25,1
train_n30_m5_15,0,21,1
train_n30_m5_15,1,7,1
train_n30_m5_15,1,4,0
train_n30_m5_15,1,24,0
train_n30_m5_15,2,20,0
train_n30_m5_15,2,5,1
train_n30_m5_15,2,9,0
train_n30_m5_15,2,0,0
train_n30_m5_15,3,19,0
train_n30_m5_15,3,23,1
train_n30_m5_15,3,2,0
train_n30_m5_15,3,29,0
train_n30_m5_15,4,0,1
train_n30_m5_15,4,27,0
train_n30_m5_15,4,7,0
train_n30_m5_15,4,21,0
train_n30_m5_15,4,6,0
train_n30_m5_15,5,9,0
train_n30_m5_15,5,0,1
train_n30_m5_15,5,25,0
train_n30_m5_15,5,3,0
train_n30_m5_15,6,7,0
train_n30_m5_15,6,1,0
train_n30_m5_15,6,12,0
train_n30_m5_15,6,30,1
train_n30_m5_15,6,27,0
train_n30_m5_15,6,18,0
train_n30_m5_15,6,9,0
train_n30_m5_15,6,15,0
train_n30_m5_15,7,1,0
train_n30_m5_15,7,6,1
train_n30_m5_15,7,18,0
train_n30_m5_15,7,24,0
train_n30_m5_15,8,29,1
train_n30_m5_15,8,14,0
train_n30_m5_15,8,2,0
train_n30_m5_15,8,3,0
train_n30_m5_15,8,21,0
train_n30_m5_15,9,0,1
train_n30_m5_15,9,5,0
train_n30_m5_15,9,1,0
train_n30_m5_15,9,7,0
train_n30_m5_15,10,20,1
train_n30_m5_15,10,29,0
train_n30_m5_15,10,8,0
train_n30_m5_15,10,27,0
train_n30_m5_15,11,13,1
train_n30_m5_15,11,5,0
train_n30_m5_15,11,16,0
train_n30_m5_15,11,25,0
train_n30_m5_15,11,2,0
train_n30_m5_15,11,3,0
train_n30_m5_15,12,7,0
train_n30_m5_15,12,1,1
train_n30_m5_15,12,22,0
train_n30_m5_15,12,4,0
train_n30_m5_15,13,16,1
train_n30_m5_15,13,11,0
train_n30_m5_15,13,0,0
train_n30_m5_15,13,25,0
train_n30_m5_15,13,18,0
train_n30_m5_15,13,4,0
train_n30_m5_15,14,19,1
train_n30_m5_15,14,13,0
train_n30_m5_15,14,10,0
train_n30_m5_15,15,21,0
train_n30_m5_15,15,4,1
train_n30_m5_15,15,20,0
train_n30_m5_15,15,1,0
train_n30_m5_15,15,5,0
train_n30_m5_15,16,26,1
train_n30_m5_15,16,2,0
train_n30_m5_15,16,0,0
train_n30_m5_15,16,20,0
train_n30_m5_15,17,14,1
train_n30_m5_15,17,20,0
train_n30_m5_15,17,5,0
train_n30_m5_15,18,27,0
train_n30_m5_15,18,11,0
train_n30_m5_15,18,0,1
train_n30_m5_15,19,29,0
train_n30_m5_15,19,8,0
train_n30_m5_15,19,14,0
train_n30_m5_15,19,2,1
train_n30_m5_15,19,10,0
train_n30_m5_15,19,11,0
train_n30_m5_15,19,28,0
train_n30_m5_15,20,5,0
train_n30_m5_15,20,0,1
train_n30_m5_15,20,8,0
train_n30_m5_15,20,3,0
train_n30_m5_15,21,28,1
train_n30_m5_15,21,15,0
train_n30_m5_15,22,18,1
train_n30_m5_15,22,9,0
train_n30_m5_15,22,5,0
train_n30_m5_15,22,26,0
train_n30_m5_15,23,17,1
train_n30_m5_15,23,8,0
train_n30_m5_15,23,20,0
train_n30_m5_15,23,9,0
train_n30_m5_15,24,15,1
train_n30_m5_15,24,30,0
train_n30_m5_15,24,0,0
train_n30_m5_15,24,10,0
train_n30_m5_15,24,20,0
train_n30_m5_15,25,22,1
train_n30_m5_15,25,13,0
train_n30_m5_15,26,3,1
train_n30_m5_15,26,14,0
train_n30_m5_15,26,5,0
train_n30_m5_15,26,20,0
train_n30_m5_15,26,29,0
train_n30_m5_15,27,11,0
train_n30_m5_15,27,18,0
train_n30_m5_15,27,12,1
train_n30_m5_15,27,25,0
train_n30_m5_15,27,20,0
train_n30_m5_15,28,15,0
train_n30_m5_15,28,2,0
train_n30_m5_15,28,8,1
train_n30_m5_15,28,5,0
train_n30_m5_15,28,27,0
train_n30_m5_15,29,17,0
train_n30_m5_15,29,23,0
train_n30_m5_15,29,10,1
train_n30_m5_15,29,28,0
train_n30_m5_15,29,21,0
train_n30_m5_15,30,24,1
train_n30_m5_15,30,7,0
train_n30_m5_15,30,4,0
train_n30_m5_15,30,0,0
train_n30_m5_15,30,9,0
train_n30_m5_16,0,14,1
train_n30_m5_16,0,28,1
train_n30_m5_16,0,26,0
train_n30_m5_16,0,13,1
train_n30_m5_16,0,12,1
train_n30_m5_16,0,3,1
train_n30_m5_16,1,0,1
train_n30_m5_16,1,12,0
train_n30_m5_16,1,2,0
train_n30_m5_16,1,30,0
train_n30_m5_16,2,19,1
train_n30_m5_16,2,7,0
train_n30_m5_16,2,29,0
train_n30_m5_16,2,17,0
train_n30_m5_16,2,8,0
train_n30_m5_16,2,1,0
train_n30_m5_16,2,16,0
train_n30_m5_16,3,9,1
train_n30_m5_16,3,14,0
train_n30_m5_16,3,20,0
train_n30_m5_16,4,22,1
train_n30_m5_16,4,14,0
train_n30_m5_16,5,17,0
train_n30_m5_16,5,21,1
train_n30_m5_16,5,16,0
train_n30_m5_16,5,23,0
train_n30_m5_16,6,27,0
train_n30_m5_16,6,4,1
train_n30_m5_16,6,22,0
train_n30_m5_16,6,20,0
train_n30_m5_16,6,25,0
train_n30_m5_16,6,13,0
train_n30_m5_16,6,5,0
train_n30_m5_16,7,13,0
train_n30_m5_16,7,15,0
train_n30_m5_16,7,1,1
train_n30_m5_16,7,28,0
train_n30_m5_16,8,23,1
train_n30_m5_16,8,13,0
train_n30_m5_16,9,27,1
train_n30_m5_16,9,25,0
train_n30_m5_16,9,18,0
train_n30_m5_16,9,13,0
train_n30_m5_16,9,0,0
train_n30_m5_16,9,21,0
train_n30_m5_16,10,29,0
train_n30_m5_16,10,8,1
train_n30_m5_16,10,23,0
train_n30_m5_16,10,7,0
train_n30_m5_16,10,15,0
train_n30_m5_16,10,5,0
train_n30_m5_16,10,28,0
train_n30_m5_16,11,20,1
train_n30_m5_16,11,5,0
train_n30_m5_16,11,4,0
train_n30_m5_16,11,16,0
train_n30_m5_16,11,7,0
train_n30_m5_16,11,6,0
train_n30_m5_16,11,9,0
train_n30_m5_16,12,26,1
train_n30_m5_16,12,13,0
train_n30_m5_16,12,2,0
train_n30_m5_16,12,30,0
train_n30_m5_16,13,22,0
train_n30_m5_16,13,18,0
train_n30_m5_16,13,1,0
train_n30_m5_16,13,4,0
train_n30_m5_16,13,17,1
train_n30_m5_16,13,26,0
train_n30_m5_16,13,19,0
train_n30_m5_16,13,2,0
train_n30_m5_16,14,0,1
train_n30_m5_16,14,28,0
train_n30_m5_16,14,26,0
train_n30_m5_16,14,19,0
train_n30_m5_16,15,1,0
train_n30_m5_16,15,30,1
train_n30_m5_16,15,12,0
train_n30_m5_16,15,0,0
train_n30_m5_16,15,16,0
train_n30_m5_16,16,25,1
train_n30_m5_16,16,7,0
train_n30_m5_16,17,5,1
train_n30_m5_16,17,16,0
train_n30_m5_16,17,13,0
train_n30_m5_16,17,21,0
train_n30_m5_16,17,22,0
train_n30_m5_16,18,16,1
train_n30_m5_16,18,13,0
train_n30_m5_16,18,22,0
train_n30_m5_16,18,20,0
train_n30_m5_16,18,2,0
train_n30_m5_16,19,7,1
train_n30_m5_16,19,17,0
train_n30_m5_16,19,13,0
train_n30_m5_16,19,28,0
train_n30_m5_16,19,5,0
train_n30_m5_16,20,21,0
train_n30_m5_16,20,18,1
train_n30_m5_16,20,24,0
train_n30_m5_16,20,4,0
train_n30_m5_16,21,5,0
train_n30_m5_16,21,20,0
train_n30_m5_16,21,24,1
train_n30_m5_16,21,18,0
train_n30_m5_16,21,4,0
train_n30_m5_16,21,23,0
train_n30_m5_16,22,25,0
train_n30_m5_16,22,4,0
train_n30_m5_16,22,0,1
train_n30_m5_16,22,18,0
train_n30_m5_16,22,9,0
train_n30_m5_16,23,2,1
train_n30_m5_16,23,16,0
train_n30_m5_16,23,1,0
train_n30_m5_16,24,11,1
train_n30_m5_16,24,21,0
train_n30_m5_16,25,0,1
train_n30_m5_16,25,26,0
train_n30_m5_16,25,3,0
train_n30_m5_16,26,15,1
train_n30_m5_16,27,6,1
train_n30_m5_16,27,4,0
train_n30_m5_16,27,25,0
train_n30_m5_16,27,18,0
train_n30_m5_16,27,13,0
train_n30_m5_16,27,0,0
train_n30_m5_16,28,1,0
train_n30_m5_16,28,0,1
train_n30_m5_16,28,2,0
